ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
CARNEIRO_404,Troops receive fixed pay,"Troops receive fixed pay (over and above, or instead of, a share of the booty)",,Warfare,Categorical,,,,
CARNEIRO_405,Mercenaries,"Mercenaries (i.e., paid foreign troops) used in warfare",,Warfare,Categorical,,,,
CARNEIRO_406,Soldiers take oath of allegiance,Soldiers or officers take oath of allegiance,,Warfare,Categorical,,,,
CARNEIRO_407,Fighting force divided into subunits,Fighting force customarily divided into subunits,,Warfare,Categorical,,,,
CARNEIRO_408,Army organized into military units,"Army organized into groups of units which are successively more inclusive (e.g., platoons, companies, regiments, divisions)",,Warfare,Categorical,,,,
CARNEIRO_409,Organized war preparation drills and exercises,Organized drills or exercises carried out to prepare for war,,Warfare,Categorical,,,,
CARNEIRO_410,Differentiated military units,"Differentiated military units (e.g., spearmen, bowmen, slingers, cavalry)",,Warfare,Categorical,,,,
CARNEIRO_411,Cavalry,Cavalry,,Warfare,Categorical,,,,
CARNEIRO_412,Military engineers,Military engineers,,Warfare,Categorical,,,,
CARNEIRO_413,Baggage trains used to transport the armys supplies,Baggage trains used to transport the armys supplies,,Warfare,Categorical,,,,
CARNEIRO_414,Pitched battles,"Pitched battles, involving considerable hand-to-hand fighting, initiated, in which the objective is to destroy or drive off the enemy fighting force, or capture (rather than merely raid) enemy settlements",,Warfare,Categorical,,,,
CARNEIRO_415,Fighters begin battle in formation,Fighters begin battle in formation (including arrangement in a straight line),,Warfare,Categorical,,,,
CARNEIRO_416,Soldiers fight as compact units,"Soldiers fight closely aligned or as compact units, rather than as separate individuals",,Warfare,Categorical,,,,
CARNEIRO_417,Formal rules governing military conducts,Formal rules governing conduct of soldiers and officers in war,,Warfare,Categorical,,,,
CARNEIRO_418,Government arsenals or armories,Arsenals or armories where government stockpiles of weapons are maintained,,Warfare,Categorical,,,,
CARNEIRO_419,Cutting or thrusting weapons used in warfare,Cutting or thrusting weapons used in warfare,,Warfare,Categorical,,,,
CARNEIRO_420,Defensive body armor,Defensive body armor (exclude shields and helmets),,Warfare,Categorical,,,,
CARNEIRO_421,Metal armor used in warfare,Metal armor used in warfare,,Warfare,Categorical,,,,
CARNEIRO_422,Chariots used in warfare,Chariots used in warfare,,Warfare,Categorical,,,,
CARNEIRO_423,Military emblems and banners,"Emblems, banners, or special objects which serve to identify military units, or act as rallying points, are carried into battle",,Warfare,Categorical,,,,
CARNEIRO_424,Musical instruments used for battle signals,"Drums, horns, trumpets, etc., used to signal commands in battle or to encourage troops (excluding the use of these instruments merely to frighten the enemy)",,Warfare,Categorical,,,,
CARNEIRO_425,Espionage,"Espionage, by special agents who gather strategic information in foreign territory by hiding their purpose and/or identity but not their persons",,Warfare,Categorical,,,,
CARNEIRO_426,Sieges laid to enemy fortifications,Sieges laid to enemy fortifications strong enough to resist immediate assault,,Warfare,Categorical,,,,
CARNEIRO_427,Permanently garrisoned forts,"Permanently garrisoned forts (excluding observation posts, walled towns and cities)",,Warfare,Categorical,,,,
CARNEIRO_428,Battering rams,Battering rams,,Warfare,Categorical,,,,
CARNEIRO_429,Assault ladders or towers used in sieges,Assault ladders or towers used in sieges,,Warfare,Categorical,,,,
CARNEIRO_430,Siege ramps,Siege ramps,,Warfare,Categorical,,,,
CARNEIRO_431,Catapult-type devices used as siege engines,Catapult-type devices used as siege engines,,Warfare,Categorical,,,,
CARNEIRO_432,Body trophies,"Body trophies (e.g., heads, scalps, hands) taken in war or from sacrificed prisoners",,Warfare,Categorical,,,,
CARNEIRO_433,Military booty,Considerable booty taken during successful military campaigns,,Warfare,Categorical,,,,
CARNEIRO_434,Adult male war captives,Adult males frequently taken captive in warfare,,Warfare,Categorical,,,,
CARNEIRO_435,Cannibalism of war captives,Cannibalism of war captives,,Warfare,Categorical,,,,
CARNEIRO_436,War captives regularly sacrificed to gods,War captives regularly sacrificed to god(s),,Warfare,Categorical,,,,
CARNEIRO_437,War captives kept for ransom or held as hostages,War captives kept for ransom or held as hostages,,Warfare,Categorical,,,,
CARNEIRO_438,Special ornaments for brave or wounded warriors,"Special ornaments, insignia, or appellations awarded for prowess or wounds received in battle",,Warfare,Categorical,,,,
CARNEIRO_439,Rewards for outstanding warriors,"Outstanding warriors rewarded with gifts of property, women, or slaves, or appointment to official positions",,Warfare,Categorical,,,,
CARNEIRO_440,Nobility attainable through war exploits,Nobility or distinctly high social status attainable through war exploits,,Warfare,Categorical,,,,
CARNEIRO_441,"Penalty for cowardice, desertion, or insurrection","Death, confiscation of property, or other severe punishment may be penalty for cowardice in battle, desertion, or insurrection",,Warfare,Categorical,,,,
CARNEIRO_442,Formal ceremonies to conclude inter-societal hostilities,Formal ceremonies (including the making of treaties) to conclude hostilities with other societies,,Warfare,Categorical,,,,
CARNEIRO_443,Military prowess exhibited in parades or reviews,Military parades or reviews in which military skill and prowess are exhibited (excluding celebrations held for returning warriors),,Warfare,Categorical,,,,
CARNEIRO_444,Territory of vanquished enemy annexed,Territory of vanquished enemy annexed,,Warfare,Categorical,,,,
CARNEIRO_445,Vanquished enemies subjugated and controlled,Peoples of vanquished enemy subjugated and held under effective control,,Warfare,Categorical,,,,
CARNEIRO_446,Defeated political leaders pledge allegiance to conquerors,Defeated political leader(s) or his relative(s) retained in authority over his territory on pledge of allegiance to conquerors,,Warfare,Categorical,,,,
CARNEIRO_447,Indemnities exacted from defeated enemies,Indemnities or reparations (as distinct from tribute) exacted from defeated enemies,,Warfare,Categorical,,,,
CARNEIRO_448,Permanent settlements built in conquered territory,Permanent settlements built in conquered territory,,Warfare,Categorical,,,,
CARNEIRO_449,Supernatural beings intervening for supplicants,Supernatural being(s) who currently intervenes for the benefit of suppliants,,Religion,Categorical,,,,
CARNEIRO_450,Ancestral spirits propitiated and invoked,Ancestral spirits propitiated and invoked,,Religion,Categorical,,,,
CARNEIRO_451,Gods,"God(s): specifically personified supernatural being(s) (not impersonal force) who is not particular to locations or to kinship segments (exclude, e.g., ancestral, guardian, and other personal spirits), to whom prayers are directed and who intervenes for the benefit of the society or its members",,Religion,Categorical,,,,
CARNEIRO_452,Sun god,"Sun god worshipped (i.e., propitiated and invoked)",,Religion,Categorical,,,,
CARNEIRO_453,God of war,God of war (not necessarily connected exclusively with war) worshipped,,Religion,Categorical,,,,
CARNEIRO_454,Lawgiver god,"Lawgiver god, who on more than one occasion has enunciated extensive rules for governing human conduct, worshipped",,Religion,Categorical,,,,
CARNEIRO_455,Patron gods or saints,"Patron gods or saints (not including guardian spirits), who afford protection to groups of individuals engaged in particular occupations or activities (e.g., god of merchants, god of hunters, god of travelers, god of blacksmiths, god of war)",,Religion,Categorical,,,,
CARNEIRO_456,Pantheon of gods,"Pantheon of gods worshipped (propitiated and invoked); (applies only to differentiated gods who actively control spheres of life or nature, e.g., rain god, war god, fire god, fertility goddess, love goddess)",,Religion,Categorical,,,,
CARNEIRO_457,Paramount god in the pantheon,One god in the pantheon of differentiated gods worshipped as paramount,,Religion,Categorical,,,,
CARNEIRO_458,Life and death affects the afterlife,Manner of living or dying affects the status or condition of the soul after death,,Religion,Categorical,,,,
CARNEIRO_459,Offerings,Offerings (including libations and sacrifices),,Religion,Categorical,,,,
CARNEIRO_460,Libations,"Libations: the ritual pouring, sprinkling, or drinking of a liquid",,Religion,Categorical,,,,
CARNEIRO_461,Animal sacrifices,Animal sacrifices directed to supernatural beings to placate them or gain their favor,,Religion,Categorical,,,,
CARNEIRO_462,Human sacrifice,Human sacrifice directed to supernatural beings to placate them or gain their favor,,Religion,Categorical,,,,
CARNEIRO_463,Private worship of supernatural beings,"Private worship of supernatural beings through personally owned (rather than societally maintained) idols, altars, or shrines",,Religion,Categorical,,,,
CARNEIRO_464,Priests perform private ceremonies for payment,Private ceremonies or sacrifices performed by priests (not shamans or medicine men) on behalf of individuals for payment,,Religion,Categorical,,,,
CARNEIRO_465,Priests conduct sacrifices on behalf of the society,"Priests conduct sacrifices on behalf of the society, or a significant segment thereof, to ward off calamities, solicit benefits, or offer thanks",,Religion,Categorical,,,,
CARNEIRO_466,Rites of passage performed by priests,Rites of passage performed by priests,,Religion,Categorical,,,,
CARNEIRO_467,Rites to promote farming success,"Rites to promote fertility of the soil, to bring rain, or to celebrate the harvest performed seasonally (rather than merely when the crop is in danger)",,Religion,Categorical,,,,
CARNEIRO_468,Thank offerings to supernatural beings,Thank offerings to supernatural being(s),,Religion,Categorical,,,,
CARNEIRO_469,Pre-battle rituals performed by religious specialists,"Offerings, sacrifices, prayers, or other rituals carried out by religious specialists before battle",,Religion,Categorical,,,,
CARNEIRO_470,Post-victory offerings to supernatural beings,Victory offerings made to supernatural being(s) after successful military campaign,,Religion,Categorical,,,,
CARNEIRO_471,Housebuilding offerings or sacrifices,Offerings or sacrifices made in connection with housebuilding or the erection of other structures,,Religion,Categorical,,,,
CARNEIRO_472,Religious pilgrimages,Religious pilgrimages to distant shrines or sacred places,,Religion,Categorical,,,,
CARNEIRO_473,"Votive offerings, ceremonies or pilgrimages",Votive offerings or ceremonies or votive pilgrimages made,,Religion,Categorical,,,,
CARNEIRO_474,Idols,Idols: durable representations made in the likeness of supernatural beings through or in which they are worshipped,,Religion,Categorical,,,,
CARNEIRO_475,Oracles,"Oracles: shrines, places, or objects where, or by means of which, a medium transmits answers to questions posed to a god or spirit (exclude the use of animals for augury)",,Religion,Categorical,,,,
CARNEIRO_476,Shrines,"Shrines, altars, ceremonial platforms, or other sacred places where religious practices (e.g., offerings, rituals, prayers) are regularly or repeatedly carried out",,Religion,Categorical,,,,
CARNEIRO_477,Incense burned for ceremonial or ritual purposes,Incense burned for ceremonial or ritual purposes,,Religion,Categorical,,,,
CARNEIRO_478,Ritual or liturgical texts,Ritual or liturgical (written) texts,,Religion,Categorical,,,,
CARNEIRO_479,Special supernatural practitioners,"Special supernatural practitioners (e.g., shamans, diviners, priests, monks)",,Religion,Categorical,,,,
CARNEIRO_480,Religious specialists supported by individuals or society,"Religious specialist(s) supported (fully or almost fully) by individuals, the community, tribe, or state",,Religion,Categorical,,,,
CARNEIRO_481,Divination specialists consulted before important undertakings,"Specialists (e.g., astrologers) concerned exclusively with divination and related activities (exclude shamans) are consulted before undertakings important to the society or the political leader",,Religion,Categorical,,,,
CARNEIRO_482,Priests,Priests: religious practitioners connected with specific gods or with society-wide ancestral cults,,Religion,Categorical,,,,
CARNEIRO_483,Functionally specialized priests,"Functionally specialized priests (e.g., interpreters of oracles or dreams, sacrificial priests, funerary priests, war priests)",,Religion,Categorical,,,,
CARNEIRO_484,Priests formally invested in their office,"Priests formally invested in their office by chief, king, or higher priest",,Religion,Categorical,,,,
CARNEIRO_485,Head priest has considerable political influence,Head priest (including priest-chief or priest-king) has considerable political influence,,Religion,Categorical,,,,
CARNEIRO_486,Hierarchy of priests,Hierarchy of priests,,Religion,Categorical,,,,
CARNEIRO_487,Different orders of priests,Different orders of priests,,Religion,Categorical,,,,
CARNEIRO_488,Women consecrated to a temple or a god service,"Women consecrated to a temple or to the service of a god (e.g., priestesses, virgins, nuns)",,Religion,Categorical,,,,
CARNEIRO_489,Priests distinguished by visible status marks,"Priests or monks always distinguished by specific visible marks of their status (e.g., tonsure, special garments)",,Religion,Categorical,,,,
CARNEIRO_490,Priests follow strict rules of discipline,"Priests or monks ordinarily follow strict rules of discipline, including various forms of abnegation (e.g., fasting, continence), purification, or mortification of the flesh",,Religion,Categorical,,,,
CARNEIRO_491,Training school for priests,Training school for priests,,Religion,Categorical,,,,
CARNEIRO_492,Temples,"Temple(s): structure(s), at least as large as dwellings, where priests worship gods or practice society-wide ancestral cults",,Religion,Categorical,,,,
CARNEIRO_493,Temple has large staff,Temple has large staff of priests or attendants (more than 10),,Religion,Categorical,,,,
CARNEIRO_494,Temple owns considerable property,Temple owns considerable property,,Religion,Categorical,,,,
CARNEIRO_495,Temples dedicated to specific gods or saints,Differentiated temples dedicated to specific gods or saints,,Religion,Categorical,,,,
CARNEIRO_496,"Monasteries, convents, or nunneries","Monasteries, convents, or nunneries where priests, monks, priestesses, etc., live, and which, unlike temples, are ordinarily closed to laymen",,Religion,Categorical,,,,
CARNEIRO_497,Ceremonial or religious center,Ceremonial or religious center: a complex of temples and associated buildings having an important role in the religious life of the society,,Religion,Categorical,,,,
CARNEIRO_498,Church,Church: religious institution which encompasses a number of priests and temples (or monks and monasteries) and which is unified by a set of common beliefs and observances,,Religion,Categorical,,,,
CARNEIRO_499,Temple or church receives donations,Temple or church receives donations (other than offerings left to supernatural beings),,Religion,Categorical,,,,
CARNEIRO_500,Temple or church exacts tithes,"Temple or church exacts tithes, receives the produce of a fixed portion of cultivated lands, or claims a set part of personal incomes",,Religion,Categorical,,,,
CARNEIRO_501,Church owns large amounts of land,Church owns large amounts of land,,Religion,Categorical,,,,
CARNEIRO_502,Ecclesiastical courts,Ecclesiastical courts,,Religion,Categorical,,,,
CARNEIRO_503,Pottery (either made or commonly used),Pottery (either made or commonly used),,Ceramics and Art,Categorical,,,,
CARNEIRO_504,Painted pottery made,Painted pottery made,,Ceramics and Art,Categorical,,,,
CARNEIRO_505,Effigy vessels made,Effigy vessels made,,Ceramics and Art,Categorical,,,,
CARNEIRO_506,Large ceramic vessels for storing or transporting grain or liquids,Large ceramic vessels made expressly for storing or transporting grain or liquids,,Ceramics and Art,Categorical,,,,
CARNEIRO_507,Mold-made pottery,Mold-made pottery,,Ceramics and Art,Categorical,,,,
CARNEIRO_508,Wheel-made pottery,Wheel-made pottery,,Ceramics and Art,Categorical,,,,
CARNEIRO_509,Pottery kilns,Pottery kilns,,Ceramics and Art,Categorical,,,,
CARNEIRO_510,Professional potters,Professional (full-time) potters,,Ceramics and Art,Categorical,,,,
CARNEIRO_511,Professional painters or sculptors,Professional (full-time) painters or sculptors,,Ceramics and Art,Categorical,,,,
CARNEIRO_512,Terra-cotta figurines,"Terra-cotta (baked clay) figurines or statues as art or ceremonial objects (free-standing, not appliquéd on pots or walls)",,Ceramics and Art,Categorical,,,,
CARNEIRO_513,Wooden or ivory statues,Statues or figurines carved in hard wood or ivory,,Ceramics and Art,Categorical,,,,
CARNEIRO_514,Stone statues,Stone statues (or figurines) as art or ceremonial objects,,Ceramics and Art,Categorical,,,,
CARNEIRO_515,Heroic or gigantic stone sculpture,Heroic or gigantic stone sculpture,,Ceramics and Art,Categorical,,,,
CARNEIRO_516,"Stone reliefs, intaglios, or friezes","Reliefs, intaglios, or friezes carved into dressed stone surfaces",,Ceramics and Art,Categorical,,,,
CARNEIRO_517,Wall murals or frescoes,Murals or frescoes painted on faced stone or brick walls,,Ceramics and Art,Categorical,,,,
CARNEIRO_518,Glass manufactured,Glass manufactured,,Ceramics and Art,Categorical,,,,
CARNEIRO_519,"Mosaics of stone, brick, tile, or glass","Mosaics of stone, brick, tile, or glass",,Ceramics and Art,Categorical,,,,
CARNEIRO_520,Ground or polished stone or shell cutting tools,Ground or polished stone or shell cutting tools,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_521,Metal axes or adzes made,Metal axes or adzes made,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_522,Metal-pointed plowshares,Metal-pointed plowshares,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_523,"Animal-, wind-, or water-powered grinding devices","Animal-, wind-, or water-powered devices for grinding grain",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_524,Mechanical devices for raising water,"Mechanical devices for raising water (e.g., shadoof, water wheel, water screw)",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_525,Wheeled vehicles,Wheeled vehicles,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_526,Scales or balances,Scales or balances,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_527,Techniques of wood joining,"Techniques of wood joining beyond lashing and gluing (e.g., use of pegs, nails, dovetailing, sewing)",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_528,Furniture,"Furniture: e.g., stools, benches, platform beds, hammocks",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_529,Lock and keys,Lock and keys,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_530,Mirrors,Mirrors,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_531,Spindle,Spindle,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_532,Heddle loom,Heddle loom,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_533,Plant fibers woven into cloth,Plant fibers woven into cloth,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_534,Animal fibers woven into cloth,"Animal fibers (e.g., hair, wool, fur, silk) woven into cloth (exclude unraveling and reweaving of woolen cloth obtained by trade)",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_535,Patterns woven into cloth,Patterns (including warp and weft stripes) woven into cloth,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_536,Garments made of woven cloth,Garments (including capes and cloaks) made of woven cloth,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_537,Garments made of bark cloth,Garments made of bark cloth (including ceremonial garments),,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_538,Dyeing,"Dyeing (not painting or smearing) of textiles, yarn, bark cloth, or pandanus leaves",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_539,Ornamented fabrics,"Fabrics for clothing ornamented with featherwork, elaborate painting, embroidery, jewelry",,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_540,Tapestries,Tapestries (woven or embroidered fabrics hung for decoration),,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_541,Professional weavers,Professional weavers,,"Tools, Utensils, and Textiles",Categorical,,,,
CARNEIRO_542,Forging,Forging (hammering metal into shape while hot),,Metalworking,Categorical,,,,
CARNEIRO_543,Mining of ores,Mining of ores (excluding placers),,Metalworking,Categorical,,,,
CARNEIRO_544,Mining of ores as a continuing operation,"Mining of ores carried out as a continuing operation (i.e., not merely to meet the needs of the moment)",,Metalworking,Categorical,,,,
CARNEIRO_545,Smelting of ores,Smelting of ores,,Metalworking,Categorical,,,,
CARNEIRO_546,Furnaces for smelting ores,Furnaces for smelting ores,,Metalworking,Categorical,,,,
CARNEIRO_547,Bellows used in working metal,Bellows used in working metal,,Metalworking,Categorical,,,,
CARNEIRO_548,Indigenous copper worked,Indigenous copper worked,,Metalworking,Categorical,,,,
CARNEIRO_549,Indigenous gold and/or silver worked,Indigenous gold and/or silver worked,,Metalworking,Categorical,,,,
CARNEIRO_550,Indigenous iron worked,Indigenous iron worked,,Metalworking,Categorical,,,,
CARNEIRO_551,Alloying of metals,Alloying of metals,,Metalworking,Categorical,,,,
CARNEIRO_552,Bronze or brass produced,Bronze or brass produced,,Metalworking,Categorical,,,,
CARNEIRO_553,Casting in molds,Casting in molds,,Metalworking,Categorical,,,,
CARNEIRO_554,Lost-wax casting,Lost-wax casting (cire perdue),,Metalworking,Categorical,,,,
CARNEIRO_555,Metal hardening through annealing or tempering,Altering the hardness of metals by annealing (heating and slow cooling) or tempering (heating and rapid cooling by immersion in a liquid),,Metalworking,Categorical,,,,
CARNEIRO_556,"Soldering, welding, or riveting used to join metals","Soldering, welding, or riveting used to join metals",,Metalworking,Categorical,,,,
CARNEIRO_557,Decorative metal-working techniques,"Decorative metal-working techniques (e.g., gilding, embossing, engraving, inlaying)",,Metalworking,Categorical,,,,
CARNEIRO_558,Copper tools in common use,"Copper weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO_559,Bronze tools in common use,"Bronze or brass weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO_560,Iron tools in common use,"Iron weapons, utensils, or instruments in common use",,Metalworking,Categorical,,,,
CARNEIRO_561,Non-utllitarian metal objects,"Non-utllitarian metal objects (e.g., jewelry, figurines or statues, ceremonial chalices, solar disks) made or used",,Metalworking,Categorical,,,,
CARNEIRO_562,Ornaments and jewelry of precious metals,"Ornaments and jewelry of gold, silver, or other precious metals made or used",,Metalworking,Categorical,,,,
CARNEIRO_563,Precious or semiprecious stones used for jewelry,Precious or semiprecious stones used for jewelry,,Metalworking,Categorical,,,,
CARNEIRO_564,Professional smiths,"Professional smiths, who work metal primarily for exchange",,Metalworking,Categorical,,,,
CARNEIRO_565,"Professional goldsmiths, silversmiths, or jewelers","Professional goldsmiths, silversmiths, or jewelers",,Metalworking,Categorical,,,,
CARNEIRO_566,Armorers,Armorers: smiths specializing in making weapons,,Metalworking,Categorical,,,,
CARNEIRO_567,Watercraft,Watercraft (excluding floating logs and simple rafts),,Watercraft and Navigation,Categorical,,,,
CARNEIRO_568,Vessel hulls built from several planks,Vessel hulls built from several planks (excluding wash strakes),,Watercraft and Navigation,Categorical,,,,
CARNEIRO_569,Vessels propelled by oars,Vessels propelled by oars (not paddles),,Watercraft and Navigation,Categorical,,,,
CARNEIRO_570,Vessels propelled by sails,Vessels propelled by sails,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_571,Steering oar or rudder,Steering oar or rudder,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_572,Devices for stabilizing vessels,"Devices for stabilizing vessels (e.g., keels, centerboards, outriggers)",,Watercraft and Navigation,Categorical,,,,
CARNEIRO_573,Cabins on board vessels,Cabins on board vessels,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_574,Decked vessels,"Decked vessels, with cabin or storage space below decks",,Watercraft and Navigation,Categorical,,,,
CARNEIRO_575,Merchant vessels,"Merchant vessels, operated by professional merchants and specially designed to transport cargo",,Watercraft and Navigation,Categorical,,,,
CARNEIRO_576,Navy,Navy: fleet of specially designed warships maintained by the political unit,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_577,Professional naval officers,Professional naval officers,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_578,Professional boat builders,Professional boat builders (including part-time specialists),,Watercraft and Navigation,Categorical,,,,
CARNEIRO_579,Dryd docks,Dryd docks: permanent structures used during the construction and repair of vessels,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_580,"Professional sailors, pilots, or navigators","Professional sailors, pilots, or navigators (including part-time specialists)",,Watercraft and Navigation,Categorical,,,,
CARNEIRO_581,Professional boatmen or ferrymen,"Professional boatmen, who earn a living ferrying passengers or goods over short distances",,Watercraft and Navigation,Categorical,,,,
CARNEIRO_582,Voyages undertaken out of sight of land,Voyages undertaken out of sight of land,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_583,Canals built for navigation,Canals built for navigation,,Watercraft and Navigation,Categorical,,,,
CARNEIRO_584,"Mnemonic devices for recording traditions, events, etc.","Traditions, events, etc., recorded by means of mnemonic devices (including writing, but excluding simple methods of recording elapsed time, events, or simple inventories)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_585,System of writing,System of writing (including extensive systems of standardized pictographs),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_586,Essentially phonetic system of writing,Essentially phonetic system of writing,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_587,"Scribes, secretaries, or clerks","Scribes, secretaries, or clerks (other than priests)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_588,Teachers,"Teachers: professional instructors, secular or religious, who are paid for their services and who instruct others than candidates for the priesthood",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_589,Schools for secular subjects or vocational training,"Schools for instruction in secular (i.e., nonreligious) subjects or for vocational training (including, e.g., school for brides)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_590,Literacy general among the upper classes,Literacy general among the upper classes (not merely among scribes and priests),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_591,Public primary schools,Public primary schools,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_592,Secular professional schools,"Secular professional schools (e.g., for the study of law, accounting, medicine, grammar)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_593,Literature,"Literature: speculative, esthetic, or historical writing as distinct from official records",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_594,Epic verse,Epic verse (excluding songs),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_595,Philosophy,Philosophy: a system of beliefs about mans place in the world and about human conduct based on independent speculation and representing a departure from the prevailing or previously established system of beliefs,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_596,Technical treatises or manuals,"Technical treatises or manuals (e.g., on medicine, pharmacy, divination, agriculture, metalworking)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_597,Standardized weights and measures,"Standardized weights and measures (excluding measurement with parts of the body, and similarly variable measurements)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_598,System of numbers extending beyond 100,System of numbers extending beyond 100,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_599,Mathematics,Mathematics (beyond simple arithmetic),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_600,Techniques of surveying and mensuration,"Techniques of surveying and mensuration (including, e.g., plumb lines, knowledge of right angle, stretched cords, but excluding the swinging of circles by means of a cord)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_601,Regular astronomical observations by specialists,Astronomical observations regularly made by priests or other specialists,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_602,Calendrical system,"Calendrical system, uniquely designating each day of the year",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_603,Calendrically fixed celebrations or religious observances,Calendrically fixed days of celebration or religious observance recurring annually,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_604,Regular schedule of work and rest beyond daily routine,"Regular schedule of work and rest other than daily routine (e.g., one day off every five)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_605,Musical instruments,Musical instruments (excluding whistles),,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_606,Games of calculation,Games of calculation,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_607,Team athletic contests,Team athletic contests in which there is coordination among the members of each side,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_608,Professional athletes,"Professional athletes (e.g., gladiators, ballplayers, acrobats)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_609,"Professional bards, musicians, or storytellers","Bards, minstrels, musicians, or storytellers, whose primary activity is to compose, play, or recite songs, poems, or stories",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_610,Professional dancers or musicians,Professional dancers or musicians,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_611,Professional comic entertainers,"Professional comic entertainers (e.g,, clowns, buffoons, jesters, dwarfs)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_612,Troupes of professional actors,Troupes of professional actors,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_613,Fermented beverages from cultivated plants,Fermented beverages brewed from cultivated plants,,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_614,"Midwives, wet nurses, or foster nurses","Midwives, wet nurses, or foster nurses who are regularly called upon and paid for their services",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_615,Physicians,"Physicians: specialists who treat patients primarily by rational (i.e., non-supernaturalistic) means",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_616,Surgery practiced,"Surgery practiced (excluding, e.g., the setting of broken bones, removal of arrows, bloodletting)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_617,Papermaking,"Papermaking (including the making of papyrus, parchment, or vellum)",,Special Knowledge and Practices,Categorical,,,,
CARNEIRO_618,Zoos,Zoos or menageries in which a wide variety of wild animals are kept as curiosities,,Special Knowledge and Practices,Categorical,,,,
